complexity_score,story_points,number_of_dependencies,risk_score,team_seniority_avg,sprint_velocity_last_3,complexity_x_risk,actual_effort_hours,actual_duration_days
3,5,1,0.17467729282147892,1.1555629839945736,38.085118212508114,0.5240318784644368,34.82488878434665,18.203234344668967
3,3,4,0.3355576973748593,1.1942627552723142,29.159268609137378,1.006673092124578,47.06267582229124,23.084685967437206
3,2,1,0.1720621884171678,3.4808363949035197,38.49456889129841,0.5161865652515034,25.797135334644206,4.690112129641636
4,13,1,0.46451286875006825,3.366555418319056,25.5232586169665,1.858051475000273,62.228107813753084,14.338804958494554
1,3,0,0.4188760096109583,4.324360091992041,31.68798722603734,0.4188760096109583,16.398035146382448,2.9759985674693774
1,1,0,0.4912408965105728,3.3690675566294446,25.59059607007035,0.4912408965105728,15.35514630318016,2.703262757571636
2,3,2,0.9279834000554296,4.797483314366005,20.867264154354956,1.8559668001108591,28.439941905932997,4.225083148811753
4,13,3,0.4783243858342251,2.2575385689376883,13.95015054162078,1.9132975433369004,63.467523245166944,18.72437039950757
3,3,1,0.5146263262136441,2.591685625619201,19.023426077711658,1.5438789786409324,42.97907497480385,9.383627986005154
2,2,1,0.8866821059184681,4.910698666011666,45.2128776393746,1.7733642118369362,24.494724525276876,3.1771732648996274
4,5,1,0.8177579940148323,1.4300969734871125,25.131180387899683,3.271031976059329,59.856154763701085,22.611671833355757
3,3,1,0.23972203122544422,4.183619412785118,40.3489211180288,0.7191660936763327,25.785039226805452,4.825718271791087
3,8,1,0.012925955228850206,1.0462748586417612,44.56647389845214,0.03877786568655062,41.2150676366182,32.376994918831244
5,8,2,0.6294995922020511,2.946052997613409,35.16579685207458,3.1474979610102554,70.88194863671575,15.052142800019276
1,1,1,0.84484982383752,1.613609349474698,32.014327876789295,0.84484982383752,20.93822084824328,7.808431020508628
2,1,2,0.5528501126104001,3.39544681491226,36.33022920527664,1.1057002252208001,23.916172511470023,5.438548227758903
3,2,5,0.21117692001284516,4.192679878831312,30.83379633475886,0.6335307600385355,37.705840747023665,7.0892173628798325
2,2,3,0.7413550906753068,1.1321692094027491,47.0390926205663,1.4827101813506136,39.03305467774333,19.14214602683325
4,5,2,0.6695392826112699,1.655090906366981,53.76533874144492,2.6781571304450797,57.98680994374097,22.83826788208557
2,2,3,0.5650325374085529,2.37044152464761,49.49811830370955,1.1300650748171057,28.407662935002037,7.918782883201763
1,1,3,0.8633361740209837,2.023195863422696,13.484367652264325,0.8633361740209837,30.301141173643163,8.830198320035343
2,2,3,0.7842423529390328,2.5328795592250204,30.629732411398862,1.5684847058780655,31.242528003122313,8.699291014628933
3,5,1,0.6679520914227803,4.807473199269808,35.041591387811565,2.0038562742683412,39.96323885211912,4.9599758512287
2,1,5,0.6647586690232183,1.404824509760962,39.63057960422543,1.3295173380464367,43.9367780481816,19.16072330226337
2,1,3,0.6622026342982749,2.6931284346630884,17.72685462297952,1.3244052685965497,32.433750297776974,7.906718240782811
4,8,3,0.525164744916564,2.8283654864303314,17.565563396310345,2.100658979666256,61.35303133763894,11.231282717052382
3,3,1,0.463921644643847,2.121368207316651,48.06789749625392,1.391764933931541,43.23481712021389,9.5109599172104
3,3,4,0.7096004594987196,2.114026230750279,29.408806813902206,2.128801378496159,48.292838093317066,17.327042936126563
1,1,3,0.6104944814702311,3.8590086469972826,20.12593661546768,0.6104944814702311,19.905971586654253,3.0569930689155105
3,8,0,0.4899805623005431,3.4713753706039308,23.96359192277039,1.4699416869016293,39.77397392489821,10.084528959382576
2,1,3,0.1266613539110416,4.251328078932612,38.90474643312215,0.2533227078220832,17.472685952273306,3.550370026178281
3,3,2,0.7019287886531655,2.620292889912209,26.774523135365037,2.1057863659594966,41.155872492451365,9.675556296910054
2,2,4,0.6459985705779654,3.426844107918692,37.4162564218405,1.2919971411559308,32.91657343462674,8.650449896716582
4,8,1,0.3422484259735036,4.574352562730338,25.212726372534963,1.3689937038940143,45.92181428660649,7.633879269404951
5,13,1,0.35632316621507676,4.405313886865542,17.557998726159795,1.7816158310753838,69.1947238715192,9.457801633172297
1,3,3,0.24672238413525227,4.680093569999835,49.24380163221324,0.24672238413525227,22.91225135488538,2.284651750160105
2,1,3,0.9619152563650188,2.0759000901128997,38.98189911288976,1.9238305127300377,42.43546948755263,15.034698333886801
2,2,3,0.8602013628687226,4.941684738128481,31.662491387618836,1.7204027257374452,36.80665394734919,4.988776145853928
3,5,2,0.5610490294122168,4.265559661885666,29.786382783183907,1.6831470882366504,40.997941478285036,6.822189113981125
2,2,4,0.40165314655851425,4.179231224165213,49.64900369075235,0.8033062931170285,29.412666627123986,4.53082760566564
4,5,4,0.7368252636964233,3.670314403834637,40.91530045528725,2.9473010547856933,52.062907257919065,7.834029989137275
4,5,3,0.5277281761259972,4.933071893488261,46.46813031635759,2.110912704503989,54.8079829156258,6.9324366242087105
4,5,5,0.975851033915114,2.7662529121859216,29.163073225108,3.903404135660456,60.40876528040165,16.10164370192778
3,5,5,0.05512261392215456,3.966157219049643,35.506665401795786,0.16536784176646369,33.84920369206603,5.387230564818719
5,13,3,0.034285734053475125,3.7952451519540857,39.021989159965315,0.17142867026737563,71.69395212438377,11.91279830730684
1,2,4,0.5686110179733733,3.9283556257882624,29.499308906861586,0.5686110179733733,28.202105246861368,3.6952896896095875
3,3,1,0.20327922268890675,4.005859256677027,34.0446789099636,0.6098376680667202,27.497159053938503,4.638758776570724
3,3,2,0.6043041635501925,1.7630235644848535,29.1638966011675,1.8129124906505774,48.04753448405818,15.138272320019976
5,13,0,0.7814230285471774,2.3962058788096092,38.99059197502217,3.907115142735887,78.63455163204229,24.891777679197975
3,5,3,0.13810976118487284,2.5690159833036197,21.78605836149419,0.4143292835546185,38.02527435691146,8.781083589019733
4,8,3,0.44060822418952794,3.9919992559198483,40.71970019247058,1.7624328967581118,62.68149566430631,10.003545529311408
2,1,0,0.6886670834493552,3.8649919028772173,38.10713201742911,1.3773341668987105,28.311978230354384,6.468659790820721
5,8,1,0.8338635706729712,4.333464820942877,32.96691471492678,4.1693178533648565,73.52337360034062,10.790798407558722
3,5,1,0.49634409003635727,4.154076631561344,39.495171456520836,1.489032270109072,32.75929324062241,4.909932742334086
3,5,3,0.2061535869060216,3.384135517557643,31.350595362670227,0.6184607607180648,36.53829039101636,7.83024874187536
5,8,2,0.585799255585633,1.55979394594977,28.29869258672713,2.9289962779281646,69.40309264814748,21.71983004162957
3,3,2,0.45451706872499953,3.5418210369294605,40.437261547886784,1.3635512061749986,36.642859992191,8.191237250870428
3,8,5,0.7719254270044859,4.548237134549916,40.87014005154372,2.3157762810134574,50.76322136361448,8.550061544757368
3,5,5,0.555576064202948,3.572697453558925,29.92729761190966,1.666728192608844,48.36271110016906,9.734436983407079
2,1,4,0.2794228449704308,4.582505714310967,29.069477077569417,0.5588456899408616,27.807240376840802,2.831793997623032
3,5,1,0.7543929197211882,4.996212072547598,33.17026516239544,2.2631787591635644,30.448805051331096,3.9048233863527297
2,1,1,0.5177470129619597,2.4368089320941317,29.479943471859826,1.0354940259239194,19.717851461955078,4.364484818799066
2,1,3,0.1775465522783275,3.893158777391404,50.25119109882269,0.355093104556655,21.3122576539686,4.264890814823061
4,8,1,0.5630723231419945,3.1598345304020214,38.16475714194207,2.252289292567978,54.09457145380196,13.21487923766739
3,5,2,0.9483200598458729,2.8198872028326623,35.14600233547215,2.8449601795376185,45.799103313808594,11.45782923983513
3,5,2,0.7055162609377361,1.9594683147698446,25.672750263109712,2.1165487828132084,44.42720802449397,12.38757032039751
3,5,3,0.2988033614579789,1.983658383983724,42.38989447036641,0.8964100843739368,39.54513336259869,16.269247208149327
3,5,0,0.7108731752928581,1.739889147039884,28.883951000555847,2.1326195258785745,34.14336076649974,12.567923008051855
3,2,1,0.2826063110021789,3.525934025995766,28.472526889189602,0.8478189330065368,27.920282253477854,6.708624808046706
5,13,3,0.5426888375412618,1.5682123865724122,42.726146630765854,2.713444187706309,82.67724762473782,36.54626936901365
5,8,2,0.5265957637875528,2.725545879268203,38.87322720991897,2.632978818937764,71.19523161541514,18.73816161423585
3,8,0,0.24739087891180367,3.0933329570887764,10.0,0.742172636735411,34.87039926712601,6.99628309579322
3,3,3,0.347881199879818,2.752937908755879,33.422292362356906,1.043643599639454,41.150780765693845,12.068410911471442
3,3,1,0.9421814547860456,4.419718053895666,36.2551962054762,2.8265443643581367,42.44976298274949,6.987465949139574
3,2,3,0.2505985364154336,2.772677439175441,31.604038442188397,0.7517956092463008,34.25017594111042,10.017530228444542
3,8,3,0.8010270436309859,1.3313283718572104,36.60363665689805,2.4030811308929576,48.2437781834193,24.80157811329194
4,5,2,0.66737058001214,4.96879816469059,16.90311997090989,2.66948232004856,57.46119842979955,7.6552064675981955
3,8,1,0.5326291325257645,4.379934364240851,10.0,1.5978873975772934,41.18501080715065,6.828348464459783
3,2,5,0.13751486946516345,3.640173941623999,25.245317616297292,0.41254460839549034,35.88148047028848,7.993309209193123
3,3,2,0.2045707527063778,4.02529448323443,37.8224712176715,0.6137122581191334,33.40059548299545,6.375438342013504
3,5,1,0.17897762359040392,1.5127627990193764,10.0,0.5369328707712118,39.597907948102744,17.812404347459857
1,1,2,0.5867942589737524,4.063659176412699,26.564539327604926,0.5867942589737524,26.91676530330353,3.185670394964848
2,1,1,0.9733831967184781,1.8309957668483805,15.77239030800613,1.9467663934369561,33.57910146141193,13.712358924812573
4,8,2,0.8772392627749948,2.955904518295903,32.573758274686526,3.508957051099979,66.58215559195888,11.776055973736998
3,3,0,0.025251882929577252,1.7119311572971343,54.578992579558495,0.07575564878873176,22.462965242614533,8.793544884062356
2,1,5,0.2737266244623465,4.0151398573287675,32.82824005335898,0.547453248924693,30.443570221783705,4.967019975489665
3,3,4,0.15725745893702214,1.9837355220497876,33.92497154669132,0.47177237681106643,39.506519591355584,10.45329362803341
4,3,6,0.9756778418979017,2.012833673966771,43.39230940788232,3.902711367591607,72.69924448714649,25.423974655032193
2,1,0,0.23561023459781505,1.4368893973611963,35.213065578105734,0.4712204691956301,25.585411857895437,15.706742596640593
4,5,2,0.20131318503879392,3.882425827855487,32.85008229810661,0.8052527401551757,48.121705358338126,7.875701207140796
5,8,1,0.6208752935822592,2.1833785231235114,44.266459241450036,3.104376467911296,67.96768978952474,23.137215919778903
3,5,2,0.5561865835747865,3.0731200528078695,39.71887150511806,1.6685597507243592,36.43373748919886,10.696561240804227
4,5,3,0.22585148378123487,2.328974229468157,37.886257615664526,0.9034059351249395,59.55886507079319,19.254629747173762
1,3,2,0.6703648645372422,4.098805035288933,33.612198474325346,0.6703648645372422,25.652558561137273,3.7687856590356676
5,13,0,0.09700721129468914,1.905934625976005,31.539352952729363,0.4850360564734457,69.09666713561492,25.02821311619745
3,3,0,0.019369066030892168,4.763338000185566,44.17170885231663,0.058107198092676504,20.955954775538984,3.144466610151096
5,13,3,0.08241479070634683,2.2853598995588307,31.63537380120827,0.41207395353173415,76.54982213982842,27.13315692869343
3,5,4,0.3648682259757726,1.4154064851630026,47.31252879356013,1.0946046779273177,43.322218528473734,24.120996189458474
1,1,2,0.9750163278748174,1.9612209312597297,24.528536337107177,0.9750163278748174,30.7360848509213,7.313559648045446
1,2,1,0.5472469988093639,1.2957637162687008,49.337839545057776,0.5472469988093639,17.336002489814422,7.773808173414272
4,13,4,0.7547261030154672,2.874954923969699,39.72040083088418,3.0189044120618687,71.19814121697742,16.33655186655004
3,5,2,0.32149575223155935,2.001004882893876,25.31465076947994,0.964487256694678,37.11094101581076,10.48113460090488
1,3,6,0.7193390654833292,4.544184177779505,40.089786345523066,0.7193390654833292,22.58992072713643,2.3198802235054394
4,5,1,0.9661811981223575,3.0685144808805855,28.4969710168272,3.86472479248943,55.51035162650076,10.747535183440533
4,5,2,0.35776089028205327,1.9334737949171452,35.334280543474755,1.431043561128213,48.991720914719615,16.883320774689782
3,3,3,0.999059434735025,2.8050813196197657,30.133728628547487,2.9971783042050752,48.3178870136758,10.578609565727833
3,3,1,0.6384099510316661,1.7839770885616972,33.67087835866921,1.9152298530949983,39.39036226530889,12.5187963768472
1,2,2,0.7485914124647238,1.7149175036996738,44.414307938098666,0.7485914124647238,34.45673095297772,13.47821540150737
4,5,0,0.25216723884814995,2.202625880533776,40.18511652146687,1.0086689553925998,45.79147449270621,14.572924656912761
3,8,0,0.6430907691772416,1.433205859075787,23.746346082309216,1.9292723075317249,44.35136783467671,19.180277617203398
4,5,2,0.5110062514623874,1.7545901476435626,24.319035583415612,2.0440250058495497,57.15453620679105,26.184555063394324
3,5,1,0.956402645477436,4.7521874919816876,37.707756102653335,2.869207936432308,45.29145888356053,6.408775534033674
3,8,5,0.9046750477895155,3.6672105387898477,38.431871268957764,2.7140251433685463,60.181391809802236,9.510235897915148
2,3,2,0.3966725989250772,4.684410653829063,28.255550206129023,0.7933451978501544,25.88738966840738,3.0627387846915326
2,5,1,0.9468697515382334,2.027387765871135,50.91315482982037,1.8937395030764668,39.509719154893496,12.576960109774808
4,8,4,0.8848125527500097,4.428053343203695,43.13494937269596,3.539250211000039,56.39509658900778,9.908615409234981
3,3,2,0.5903838503691392,2.4490912274159355,28.744236346152057,1.7711515511074176,48.95510326439208,11.679580820839377
3,8,3,0.08211790878954028,1.5767799244899425,27.77744684184007,0.24635372636862085,49.72952527111798,22.90509707300489
5,13,2,0.16079024065953773,4.218828400016788,32.721867862867526,0.8039512032976887,71.42900015715932,11.44743028465944
5,8,2,0.07687424467380022,1.2386005274510006,31.6814558892584,0.3843712233690011,62.41805600440631,43.64071292586015
4,5,1,0.10799311464906103,2.619411355739865,47.56157493731777,0.4319724585962441,49.58457161073187,13.358507498928056
2,3,1,0.9769523743930777,4.277258674046574,44.84522972994887,1.9539047487861554,28.34067137412405,3.954626588072154
3,5,3,0.2121672992161523,3.468739701786037,35.35069513501391,0.6365018976484569,40.829575171289555,8.713909051218463
4,3,2,0.690854582340663,3.0722627815987726,41.77905560889215,2.763418329362652,48.22990720761801,11.674483251707489
3,5,4,0.6365282576827697,2.414535686014323,43.22975226344549,1.909584773048309,58.6519795031163,15.229748603913372
2,2,2,0.6311448648530038,1.3002233215520809,35.58260728266534,1.2622897297060076,26.723454242838486,11.309624526644019
4,5,3,0.2067039995960298,4.963887944143595,39.0261867936909,0.8268159983841192,48.748614894784666,7.07352267060423
3,3,1,0.5793465943846096,1.6990949069001937,40.94187554092282,1.7380397831538286,30.14458334628805,11.940388184973692
3,3,2,0.6255383495849516,2.0212338999041752,39.87605723648884,1.8766150487548547,41.64589633474749,10.611400343202783
5,13,2,0.5704053166451111,1.943663049978471,27.21196171524209,2.8520265832255554,78.64380702901397,28.004264792478914
3,8,2,0.18616246727567864,4.631765626742812,28.222902426539378,0.5584874018270359,41.59203072157573,5.414487623868425
3,3,3,0.7230605970747089,4.054753570894121,32.1140533831395,2.1691817912241267,41.31847065592777,5.249002407310955
3,3,1,0.07324316191651103,2.8293191977573464,27.933357209531113,0.2197294857495331,33.787916183326416,7.540877580282984
3,2,2,0.5912000118196219,4.821692135807437,20.26899427364347,1.7736000354588657,31.518495629252932,5.1964946258404545
2,2,2,0.4362593324013133,1.211133523145767,41.75951960949041,0.8725186648026266,28.583735569768738,18.584998540679972
4,8,0,0.25028659313307366,4.574681524886609,38.464081268690016,1.0011463725322947,43.30149139570347,7.206455476959076
4,5,2,0.8073889890261388,1.2417093427526367,21.606334237074538,3.229555956104555,62.420784239727496,34.86679811727161
2,1,2,0.1758925666721839,2.564522783738255,32.590832882724634,0.3517851333443678,23.914155384691018,6.772242015734456
3,3,1,0.932981759897951,1.2160195135059588,33.15714182747373,2.7989452796938528,47.599680936158364,26.482030367838462
4,8,1,0.884565028321187,4.9958759670307415,36.819444285099394,3.538260113284748,57.256727620935536,6.374055829458755
1,2,0,0.36058754716208297,4.657558010002407,24.18077551352341,0.36058754716208297,13.501979697879854,1.670126911229352
3,5,3,0.3051529308585933,3.3391958209849246,21.460057640055872,0.9154587925757799,36.70481007413566,6.660653798037373
3,3,3,0.13748668341890213,1.871378295992982,40.1972449603391,0.4124600502567064,39.28497478482489,16.936831455598163
4,8,1,0.9163278159339558,2.107110900789877,19.660379877313773,3.6653112637358234,67.72069483773623,24.886471004373607
2,2,0,0.627531858823272,2.7981734642284812,32.67336506945337,1.255063717646544,17.321434902994362,3.4583704336907966
4,8,3,0.031783582143403155,2.291120729969383,31.73922814241773,0.12713432857361262,55.68132371428371,16.331819962531952
3,3,2,0.5109994145616105,1.0852556217397629,33.76715681773214,1.5329982436848315,44.2973864749982,25.568304837562703
3,2,1,0.0857989478293869,3.6250240324685383,37.52717621177852,0.2573968434881607,32.793376414983065,5.890615818079256
1,1,5,0.5737506849528418,3.453711616373205,50.985706178114064,0.5737506849528418,32.68450942125634,5.80177082414367
3,3,1,0.5089617183208125,4.617242812875363,19.005077994090996,1.5268851549624376,33.30978618245163,5.8235734941354735
3,8,0,0.08284604550272201,2.9074161604218016,43.76581582732749,0.24853813650816603,33.97280274751129,7.767826521589667
2,3,3,0.8158605931167728,2.3788358471935513,10.0,1.6317211862335457,34.797125835957786,10.068053864202067
2,1,2,0.26231717716627767,3.0460687316710677,48.93711148817319,0.5246343543325553,21.414681030350714,4.844505201764337
2,3,3,0.541484364166699,1.7787799635833585,14.571306594628432,1.082968728333398,29.238911794920377,9.269004627729544
3,3,3,0.6390388766305344,3.5021614072991456,59.36394638034791,1.9171166298916031,48.59192809476147,9.400509642192398
1,2,3,0.9623045335751665,4.080131531160646,31.10232170522845,0.9623045335751665,31.60698682957385,5.987304023408588
5,13,5,0.49381169287984594,1.6138468535027686,47.90383060773035,2.4690584643992297,85.05929956615078,42.899241604454836
3,3,3,0.9173157722879235,2.2735328705413167,45.84156023410864,2.7519473168637703,49.86919698170828,12.105419985509418
4,5,2,0.35485734134769886,4.471203917465594,30.635109086955914,1.4194293653907954,53.12065602245582,6.116218761160405
5,8,2,0.8574372016499949,3.0221269945352875,31.40250781812399,4.287186008249975,80.89605311516696,18.01160123447458
1,1,1,0.23582622695141675,3.127346586710187,26.62841036867724,0.23582622695141675,9.523084412869347,2.3678257039766306
4,5,4,0.7074797624354178,3.8896327882134063,42.87370166444289,2.829919049741671,48.167760042079586,8.701061885019291
4,5,3,0.08861199375499651,3.311571260885306,30.76531895781532,0.35444797501998604,50.92654155870194,11.298425248100724
3,2,2,0.9860503566836593,1.2783190722952766,26.810164719492658,2.958151070050978,43.6596514468347,18.123514689430102
3,3,3,0.953936399862368,4.215846847452143,40.37276011956152,2.8618091995871042,48.71468620553929,7.042485048367425
3,5,2,0.4422136385173777,4.6913441489938705,26.02823558594251,1.326640915552133,40.98982063232062,4.077420533271266
1,1,2,0.5239352179902536,1.2131089319632489,31.710177082479973,0.5239352179902536,28.072586423366136,15.097619286556268
3,3,2,0.5977748623180221,1.484999025830204,36.07105864872194,1.7933245869540664,49.231271576961326,15.471116817560045
5,13,5,0.27503755968967003,3.8079008088299218,28.575705107387318,1.37518779844835,86.87707875338235,18.250430237926945
5,13,2,0.6744714352051626,3.417895730058102,30.084513190800646,3.372357176025813,86.54536265497653,20.817828522765858
1,1,3,0.698561946604516,2.5300679958869834,50.349832011394575,0.698561946604516,32.64656177858989,8.783766760586202
4,5,1,0.5250764923252756,3.1569945957614856,32.957647997148534,2.1003059693011026,56.004157657957386,9.143210718479029
3,3,2,0.1477406924852177,3.813354272004235,31.403730402163877,0.4432220774556531,31.612956134485586,5.8381784818248255
5,8,1,0.9191859438916,3.0179058475237173,33.24874861931278,4.595929719458,69.7005630572625,19.690906096098697
1,2,0,0.11504508234561528,1.560753298542597,39.54454988499067,0.11504508234561528,22.057551975445726,10.094094124996703
5,8,3,0.6291721687105114,1.3577441165331607,24.661363173261364,3.145860843552557,79.41573266492468,45.9250444891895
4,8,3,0.10308859660975511,2.755434940753527,39.27215400458386,0.41235438643902045,58.96679663004559,13.228522578261751
2,3,0,0.1461007091329226,4.691539031395335,37.55820190059241,0.2922014182658452,12.789454495625655,1.579880892217498
1,1,1,0.020538314028828997,3.2311166988339752,17.113446159258825,0.020538314028828997,13.693977762480628,2.795405140833238
4,8,3,0.36336408385675956,2.4328802760713963,52.942556034087616,1.4534563354270382,48.692330846185264,9.486688130883776
2,1,1,0.6395825644220379,4.634824678084142,49.608135607632065,1.2791651288440757,21.441751050353364,4.131570093588892
3,2,3,0.521544219732872,2.5545286247157524,26.994370672551625,1.5646326591986162,40.803958302483906,10.87185560066523
5,8,2,0.6745391512484857,3.036585923737501,23.77573462302717,3.372695756242429,76.00871384382401,18.856935742825826
3,5,1,0.6750188608709529,1.4659973225148848,37.280514970252426,2.0250565826128586,47.129471043050096,19.9485917405006
3,3,2,0.14017374399423865,3.9496037820775247,20.74136712168712,0.42052123198271596,27.06835356167347,3.511412552442985
3,5,2,0.05733740342171556,3.8012118285748624,48.64282953702256,0.17201221026514668,35.479680020891955,7.553345276433199
1,1,3,0.6253581404346699,4.176975971437316,30.31546264247607,0.6253581404346699,28.303878458767308,3.7557344450738364
5,13,1,0.6532243049752426,2.3007652537110537,51.21806928308817,3.266121524876213,87.39951547956396,26.649905915341687
3,5,8,0.5567037351417045,2.7442128762647675,26.75596629613733,1.6701112054251133,62.84801250005726,16.28276558373166
2,3,3,0.24576246632407073,1.6733668461087934,33.8779791443328,0.49152493264814145,28.47653174812335,11.470851241069486
2,2,1,0.8107652169822539,4.8580195043859975,47.67212606577366,1.6215304339645078,21.407094052244407,2.5919676052916576
5,13,2,0.07568601549625709,1.3443093896315306,31.767605203611698,0.37843007748128543,81.1999333803503,39.36465560724078
1,2,2,0.6323117893213593,3.596053214699229,37.72091743175741,0.6323117893213593,25.580359438673387,4.066488431768495
4,5,6,0.12041153587937214,3.821029578260745,45.92658755638013,0.4816461435174886,57.91895451686039,11.331843435093342
4,5,2,0.6544477164332296,1.6309458946039186,29.439525491658337,2.6177908657329185,51.04226046845287,22.652792150985714
4,8,2,0.41772578782349645,2.4612928233219593,22.38260909452309,1.6709031512939858,52.51741382665306,14.179218678692594
5,8,1,0.7181030554376714,1.172506267049933,20.412894036924218,3.590515277188357,77.31954593923689,40.21462188478651
4,13,1,0.05219220247693468,3.226433030346564,40.83432749437875,0.20876880990773872,53.950253615311084,14.671269731139791
5,8,2,0.555082988480368,4.9797525712944966,38.88778386997618,2.7754149424018397,61.47204345712448,6.6222786049186535
2,1,3,0.14487789888007963,2.7195398272886355,45.61663173081091,0.28975579776015925,27.257860618507934,5.133817893944751
4,8,3,0.6823816316104737,4.960032881491745,32.2595528101741,2.729526526441895,52.940257401098435,7.028050820359453
3,5,1,0.11995563131168241,1.50490169523585,20.692627423994573,0.3598668939350472,39.869213171312104,16.978292430192795
3,2,2,0.07358332295192582,2.569817373071183,11.472476937184236,0.22074996885577747,32.287950846590014,9.755233839575203
4,5,1,0.7131227981836126,4.607859880193887,60.0,2.8524911927344503,48.784911699654735,7.7422814092085845
5,8,2,0.06353193456828232,4.5067819266298885,40.26923018537503,0.3176596728414116,66.60147427221507,9.895670200237207
4,5,1,0.22453081793151608,2.294366311479137,36.36791756082294,0.8981232717260643,48.42530465459722,15.126807440938844
3,5,0,0.8247351971256721,3.7144423350733264,37.78639760313816,2.4742055913770162,43.78931579439302,8.427711401576637
3,5,1,0.8096883078082263,4.544640686231163,20.686610517675636,2.429064923424679,40.25748711231699,7.768868417648111
3,3,3,0.854125757780776,4.06750986461291,27.051280090369534,2.562377273342328,45.52083318855903,7.744431959032718
3,5,3,0.3260998895887137,3.51390478773167,52.43330127991242,0.9782996687661412,39.18993409267359,6.675617966705898
3,8,1,0.5280480287502093,1.6103024582400902,41.583472858522185,1.5841440862506277,45.05779020874284,19.209390595392733
1,1,3,0.773347352606152,1.2920107702822539,27.36402342372064,0.773347352606152,37.024796575797694,13.373138056940734
1,2,1,0.13698551501108047,3.458488719266244,22.73184671916761,0.13698551501108047,10.410144094096042,1.9968576052332787
4,5,3,0.7243908792157182,3.0011026627564323,29.843058910554333,2.897563516862873,61.970250855355985,16.023024123261894
3,5,3,0.09748634939465461,1.9521466389259374,31.845693527771218,0.29245904818396384,35.878771426211706,13.359520779085232
5,13,2,0.9132506086268677,2.1710791798360987,55.49146035846704,4.566253043134338,76.85683295080743,24.657090505195626
3,5,1,0.6373101825116259,2.5683487088056403,33.11732624034045,1.9119305475348776,41.34181490467099,11.776158873052065
1,1,2,0.49330531268975586,2.9820834084900225,23.104482158669875,0.49330531268975586,21.809867930639992,5.682637802569168
2,1,1,0.4847292546671642,2.56103587635365,34.41397636389915,0.9694585093343284,23.638581973032927,7.4688935435122215
2,2,0,0.1813620478449104,2.5491666883438664,37.64338468378001,0.3627240956898208,11.763329766195767,3.282867696918192
5,13,2,0.3459173724546537,1.4629312452454117,22.194534224126286,1.7295868622732686,78.9640038728496,34.278115911211486
2,1,4,0.7271236653171491,4.462361673021373,39.021655344526145,1.4542473306342982,34.73783647244206,3.6328275343110334
3,2,4,0.5409436208543885,3.436616327112377,47.089159522715704,1.6228308625631656,39.52213080467092,8.791798135256668
5,8,4,0.5293062041002629,1.5844087384080474,36.386712832507634,2.6465310205013144,74.88930177401497,33.9461122186934
5,13,4,0.1952458945455794,2.695497611511743,27.029348481503202,0.976229472727897,78.505069508797,19.86095893577904
2,2,2,0.690362311953684,2.666863648118182,29.7112956242985,1.380724623907368,33.805675462388486,7.5786073406461805
1,1,1,0.3920339010613503,3.402483513956491,18.41164023338138,0.3920339010613503,16.80315382075783,3.7689711799703565
2,1,1,0.18275333843853414,3.4354784713973263,33.661647658974644,0.3655066768770683,14.62669216396722,2.7288415241046966
1,1,2,0.9437847515963292,3.5808885479190495,38.10779956829913,0.9437847515963292,26.675049937362488,4.940546245729778
2,1,3,0.5067987468656051,3.7916122293752297,26.033674151345217,1.0135974937312102,31.98941289084722,5.577355956160497
3,3,3,0.5280366475123655,1.4134161845160658,54.39700151027628,1.5841099425370964,39.630106119997706,19.953668415957473
5,13,2,0.9813719102148061,2.219688802291248,42.92279495451148,4.906859551074031,86.32042702158485,21.458823746048317
3,2,1,0.3664061371704934,1.0693912766906895,17.072226610515578,1.0992184115114803,40.60531507514098,27.44969988984674
3,3,2,0.9430206845624496,2.818566048321532,17.277374414924424,2.8290620536873488,40.19756110955189,8.479694385615685
2,1,2,0.69492536113548,2.717720311321149,25.159761972961817,1.38985072227096,34.60313871607764,7.6150820147522555
4,8,2,0.6330956327447999,3.937307720717915,50.73185406759272,2.5323825309791994,63.58782327752084,12.196387572797219
3,2,3,0.2344183019424806,1.6684677864314446,43.909217105523624,0.7032549058274418,37.41958910976854,12.72007604567891
4,8,1,0.05175567238779011,3.5259778285020436,51.23712195558287,0.20702268955116043,44.67706741435642,9.566615225872214
5,13,1,0.4377838382851388,2.2267767917206087,35.10209286562755,2.188919191425694,79.03502136345831,24.021790853255954
3,3,2,0.010170961995725092,2.5276658992387966,32.90510672037722,0.030512885987175276,31.02546263064091,6.159748759021971
1,1,0,0.07100251077038344,3.8771474494858165,22.52490513939376,0.07100251077038344,0.1,1.0
2,3,3,0.595326755694373,1.2861921942943013,38.496839249167955,1.190653511388746,35.782321078747636,19.410038933835065
3,3,2,0.7244718330730274,2.37113155572465,33.038318330829796,2.1734154992190824,44.61656801931941,13.28599121961558
5,13,4,0.16794833192427694,2.5652929205586075,32.65327809518138,0.8397416596213847,82.27382070015622,24.611684934842465
3,3,0,0.7325004126737739,3.862997247406675,51.180508410528375,2.1975012380213217,30.945879074853423,6.541567290434197
4,5,5,0.9497258265947518,1.7968976602828026,33.73654397135439,3.798903306379007,69.60597799478633,26.60321383788328
3,5,3,0.7431760807261967,4.789651974761853,48.30981444047684,2.2295282421785902,48.45351224748837,7.368659678902591
2,3,3,0.7847152195750329,4.9910478111766325,19.119253388573867,1.5694304391500657,32.850562943050775,4.632242135875073
